running_sec,lub_sec,idletravel_m,h1_cuttingtime_sec,h2_cuttingtime_sec,h1_cuttinglength_m,h2_cuttinglength_m,h1_piercings,h2_piercings,file_name
8298171,3172,126851.859375,2883578,0,190560.625,0.0,298383,0,20210824_090749.bin
8298769,3770,126857.7109375,2883622,0,190569.3125,0.0,298421,0,20210824_091749.bin
8299367,4368,126863.0546875,2883680,0,190579.53125,0.0,298471,0,20210824_092749.bin
8299965,4966,126863.0546875,2883680,0,190579.53125,0.0,298471,0,20210824_093749.bin
8300563,5564,126871.6640625,2883759,0,190594.9375,0.0,298550,0,20210824_094749.bin
8301161,6162,126889.0078125,2883919,0,190625.75,0.0,298708,0,20210824_095749.bin
8301758,6759,126898.1171875,2884010,0,190642.015625,0.0,298794,0,20210824_100749.bin
8302356,7357,126928.3671875,2884144,0,190675.203125,0.0,298902,0,20210824_101749.bin
8302954,7955,126961.1171875,2884337,0,190710.875,0.0,299032,0,20210824_102749.bin
8303552,8553,127016.1015625,2884615,0,190776.578125,0.0,299252,0,20210824_103749.bin
8304149,9150,127042.5625,2884733,0,190805.734375,0.0,299352,0,20210824_104749.bin
8304747,9748,127076.328125,2884907,0,190845.453125,0.0,299493,0,20210824_105749.bin
8305344,10345,127110.7890625,2885124,0,190885.796875,0.0,299626,0,20210824_110749.bin
8305941,10942,127165.9375,2885395,0,190949.28125,0.0,299852,0,20210824_111749.bin
8306539,11540,127194.71875,2885531,0,190981.3125,0.0,299960,0,20210824_112749.bin
8307136,12137,127199.21875,2885814,0,190989.234375,0.0,300069,0,20210824_113749.bin
8307733,12734,127215.4609375,2885962,0,191003.921875,0.0,300146,0,20210824_114749.bin
8308330,13331,127260.015625,2886270,0,191059.359375,0.0,300339,0,20210824_115749.bin
8308927,13928,127316.078125,2886555,0,191122.71875,0.0,300564,0,20210824_120749.bin
8309524,14525,127344.6640625,2886695,0,191154.65625,0.0,300665,0,20210824_121749.bin
8310542,15543,127378.546875,2886867,0,191194.1875,0.0,300799,0,20210824_123534.bin
8311141,16142,127378.8359375,2886878,0,191195.015625,0.0,300803,0,20210824_124534.bin
8311740,16741,127379.2265625,2886893,0,191196.0625,0.0,300808,0,20210824_125534.bin
8312338,17339,127379.4609375,2886901,0,191196.453125,0.0,300810,0,20210824_130534.bin
8312937,17938,127379.609375,2886995,0,191203.09375,0.0,300810,0,20210824_131534.bin
8313535,18536,127383.2109375,2887022,0,191206.234375,0.0,300819,0,20210824_132534.bin
8314134,19135,127395.71875,2887095,0,191218.625,0.0,300844,0,20210824_133534.bin
8314732,19733,127450.390625,2887361,0,191281.390625,0.0,301065,0,20210824_134534.bin
8315330,20331,127505.2578125,2887643,0,191346.625,0.0,301284,0,20210824_135534.bin
8315927,20928,127558.875,2887904,0,191406.109375,0.0,301488,0,20210824_140534.bin
8316585,21586,127558.8984375,0,0,0.0,0.0,0,0,20210824_141751.bin
8317184,22185,127558.8984375,0,0,0.0,0.0,0,0,20210824_142751.bin
8317783,22784,127563.921875,2887934,0,191413.953125,0.0,301512,0,20210824_143751.bin
8318381,23382,127618.7421875,2888194,0,191475.921875,0.0,301732,0,20210824_144751.bin
8318979,23980,127625.15625,2888372,0,191486.84375,0.0,301757,0,20210824_145751.bin
8319577,24578,127628.234375,2888605,0,191493.96875,0.0,301780,0,20210824_150751.bin
8320175,25176,127628.5703125,2888612,0,191494.515625,0.0,301785,0,20210824_151751.bin
8320774,25775,127628.65625,2888612,0,191494.515625,0.0,301785,0,20210824_152751.bin
8321373,26374,127628.984375,2888736,0,191496.953125,0.0,301791,0,20210824_153751.bin
8321972,26973,127629.890625,2888794,0,191497.734375,0.0,301795,0,20210824_154751.bin
8322570,27571,127630.0546875,2888887,0,191504.609375,0.0,301797,0,20210824_155751.bin
8323169,28170,127630.9140625,2888931,0,191505.21875,0.0,301799,0,20210824_160751.bin
8323767,28768,127632.734375,2889117,0,191507.40625,0.0,301808,0,20210824_161751.bin
8324365,29366,127634.28125,2889583,0,191512.953125,0.0,301828,0,20210824_162751.bin
8324963,29964,127635.484375,2890157,0,191519.765625,0.0,301853,0,20210824_163751.bin
8325561,30562,127637.3359375,2890682,0,191525.96875,0.0,301876,0,20210824_164751.bin
8326160,31161,127637.3359375,2890682,0,191525.96875,0.0,301876,0,20210824_165751.bin
8326758,98,127641.6484375,2890766,0,191526.96875,0.0,301880,0,20210824_170751.bin
8327356,696,127644.5390625,2891262,0,191532.828125,0.0,301902,0,20210824_171751.bin
8327954,1294,127648.5078125,2891834,0,191539.609375,0.0,301927,0,20210824_172751.bin
8328552,1892,127649.3203125,2891957,0,191541.78125,0.0,301932,0,20210824_173751.bin
8329151,2491,127649.375,2891981,0,191542.921875,0.0,301933,0,20210824_174751.bin
8329749,3089,127652.1484375,2892450,0,191548.484375,0.0,301954,0,20210824_175751.bin
8330347,3687,127656.1875,2892983,0,191554.78125,0.0,301977,0,20210824_180751.bin
8330945,4285,127658.4765625,2893379,0,191559.375,0.0,301994,0,20210824_181751.bin
8331543,4883,127662.4296875,2893855,0,191565.03125,0.0,302015,0,20210824_182751.bin
8332141,5481,127662.9296875,2894082,0,191567.71875,0.0,302025,0,20210824_183751.bin
8332739,6079,127663.6640625,2894428,0,191571.765625,0.0,302040,0,20210824_184751.bin
8333337,6677,127665.2578125,2894475,0,191572.296875,0.0,302042,0,20210824_185751.bin
8333936,7276,127666.7578125,2894475,0,191572.296875,0.0,302042,0,20210824_190751.bin
8334534,7874,127724.0078125,2894761,0,191639.59375,0.0,302270,0,20210824_191751.bin
8335073,8413,127724.8828125,2894761,0,191639.59375,0.0,302270,0,20210824_192751.bin
8335672,9012,127724.8828125,2894761,0,191639.59375,0.0,302270,0,20210824_193751.bin
8336271,9611,127724.8828125,2894761,0,191639.59375,0.0,302270,0,20210824_194751.bin
8336870,10210,127724.8828125,2894761,0,191639.59375,0.0,302270,0,20210824_195751.bin
8337468,10808,127725.7578125,2894761,0,191639.59375,0.0,302270,0,20210824_200751.bin
8338067,11407,127726.15625,2894807,0,191640.234375,0.0,302275,0,20210824_201751.bin
8338666,12006,127726.15625,2894807,0,191640.234375,0.0,302275,0,20210824_202751.bin
8339264,12604,127726.15625,2894807,0,191640.234375,0.0,302275,0,20210824_203751.bin
8339863,13203,127726.40625,2894827,0,191640.421875,0.0,302279,0,20210824_204751.bin
8340462,13802,127741.515625,2894930,0,191657.09375,0.0,302321,0,20210824_205751.bin
8341060,14400,127785.7734375,2895161,0,191708.125,0.0,302506,0,20210824_210751.bin
8341657,14997,127843.21875,2895449,0,191775.453125,0.0,302736,0,20210824_211751.bin
8342255,15595,127902.78125,2895727,0,191840.5,0.0,302964,0,20210824_212751.bin
8342794,16134,127925.375,2895835,0,191866.5,0.0,303044,0,20210824_213751.bin
8343452,16792,127970.8515625,2896055,0,191917.84375,0.0,303217,0,20210824_214906.bin
8344051,17391,128031.4453125,2896343,0,191985.453125,0.0,303450,0,20210824_215906.bin
8344649,17989,128090.578125,2896632,0,192053.46875,0.0,303680,0,20210824_220906.bin
8345247,18587,128146.1015625,2896903,0,192117.59375,0.0,303899,0,20210824_221906.bin
8345846,19186,128204.578125,2897197,0,192185.953125,0.0,304130,0,20210824_222906.bin
8346444,19784,128256.03125,2897451,0,192246.65625,0.0,304340,0,20210824_223906.bin
8347043,20383,128274.7265625,2897539,0,192268.328125,0.0,304407,0,20210824_224906.bin
8347641,20981,128313.4375,2897736,0,192313.953125,0.0,304568,0,20210824_225906.bin
8348240,21580,128314.3125,2897736,0,192313.953125,0.0,304568,0,20210824_230906.bin
8349138,22478,128372.5859375,2898040,0,192381.171875,0.0,304797,0,20210824_232328.bin
8349736,23076,128431.6328125,2898322,0,192448.546875,0.0,305026,0,20210824_233328.bin
8350335,23675,128489.9140625,2898610,0,192515.859375,0.0,305256,0,20210824_234328.bin
8350933,24273,128547.8984375,2898896,0,192583.21875,0.0,305485,0,20210824_235328.bin
8351532,24872,128547.8984375,2898896,0,192583.21875,0.0,305485,0,20210825_000328.bin
8352130,25470,128579.1796875,2899041,0,192618.796875,0.0,305607,0,20210825_001328.bin
8352669,26009,128632.1953125,2899296,0,192678.328125,0.0,305805,0,20210825_002328.bin
8353267,26607,128688.765625,2899572,0,192743.703125,0.0,306025,0,20210825_003328.bin
8353866,27206,128750.03125,2899859,0,192811.140625,0.0,306256,0,20210825_004328.bin
8354464,27804,128809.4140625,2900154,0,192880.1875,0.0,306489,0,20210825_005328.bin
8355063,28403,128867.9140625,2900443,0,192947.53125,0.0,306720,0,20210825_010328.bin
8355661,29001,128926.5546875,2900731,0,193014.90625,0.0,306951,0,20210825_011328.bin
8356259,193,128988.21875,2900997,0,193078.90625,0.0,307169,0,20210825_012328.bin
8356858,792,129026.4140625,2901174,0,193121.671875,0.0,307316,0,20210825_013328.bin
8357456,1390,129057.0234375,2901414,0,193163.109375,0.0,307478,0,20210825_014328.bin
8358055,1989,129087.8046875,2901621,0,193198.828125,0.0,307619,0,20210825_015328.bin
8358653,2587,129110.921875,2901777,0,193225.171875,0.0,307719,0,20210825_020328.bin
8359251,3185,129131.484375,2901942,0,193253.59375,0.0,307829,0,20210825_021328.bin
8359850,3784,129148.59375,2902077,0,193276.796875,0.0,307919,0,20210825_022328.bin
8360448,4382,129150.2890625,2902102,0,193280.125,0.0,307948,0,20210825_023328.bin
8361047,4981,129152.8203125,2902238,0,193285.375,0.0,308034,0,20210825_024328.bin
8361645,5579,129157.5546875,2902474,0,193294.125,0.0,308178,0,20210825_025328.bin
8362243,6177,129161.3828125,2902675,0,193301.8125,0.0,308300,0,20210825_030328.bin
8362841,6775,129163.6015625,2902785,0,193305.6875,0.0,308364,0,20210825_031328.bin
8363439,7373,129172.3203125,2903210,0,193322.171875,0.0,308575,0,20210825_032328.bin
8364037,7971,129176.0546875,2903382,0,193329.203125,0.0,308648,0,20210825_033328.bin
8364217,8151,129177.6796875,2903480,0,193332.734375,0.0,308702,0,20210825_083142.bin
8364217,8151,129177.6796875,2903480,0,193332.734375,0.0,308702,0,20210825_084142.bin
8364217,8151,129177.6796875,2903480,0,193332.734375,0.0,308702,0,20210825_085142.bin
8364217,8151,129177.6796875,2903480,0,193332.734375,0.0,308702,0,20210825_090142.bin
8364815,8749,129178.3984375,2903495,0,193335.3125,0.0,308714,0,20210825_091142.bin
8365413,9347,129178.6640625,2903504,0,193336.15625,0.0,308718,0,20210825_092142.bin
8366010,9944,129200.28125,2903645,0,193364.8125,0.0,308870,0,20210825_093142.bin
8366608,10542,129212.640625,2903694,0,193376.109375,0.0,308906,0,20210825_094142.bin
8367205,11139,129229.1328125,2903806,0,193398.90625,0.0,309023,0,20210825_095142.bin
8367803,11737,129256.546875,2903947,0,193427.109375,0.0,309148,0,20210825_100142.bin
8368400,12334,129262.59375,2903973,0,193433.28125,0.0,309161,0,20210825_101142.bin
8368997,12931,129276.515625,2904074,0,193458.125,0.0,309232,0,20210825_102142.bin
8369595,13529,129281.5,2904211,0,193468.328125,0.0,309352,0,20210825_103142.bin
8370192,14126,129281.5,2904212,0,193468.453125,0.0,309352,0,20210825_104142.bin
8370789,14723,129288.0703125,2904478,0,193480.1875,0.0,309432,0,20210825_105142.bin
8371386,15320,129288.9375,2904512,0,193481.28125,0.0,309442,0,20210825_110142.bin
8371984,15918,129293.015625,2904736,0,193488.921875,0.0,309482,0,20210825_111142.bin
8372581,16515,129305.796875,2904893,0,193510.21875,0.0,309598,0,20210825_112142.bin
8373178,17112,129345.7421875,2905118,0,193555.40625,0.0,309812,0,20210825_113142.bin
8373775,17709,129381.4296875,2905301,0,193591.515625,0.0,309986,0,20210825_114142.bin
8374371,18305,129422.21875,2905551,0,193641.734375,0.0,310215,0,20210825_115142.bin
8374968,18902,129461.7734375,2905791,0,193687.359375,0.0,310432,0,20210825_120142.bin
8375565,19499,129502.234375,2906042,0,193736.625,0.0,310670,0,20210825_121142.bin
8376162,20096,129511.4609375,2906087,0,193744.21875,0.0,310724,0,20210825_122142.bin
8376759,20693,129529.9375,2906173,0,193763.34375,0.0,310788,0,20210825_123142.bin
8377357,21291,129529.9375,2906173,0,193763.34375,0.0,310788,0,20210825_124142.bin
8377954,21888,129530.0078125,2906196,0,193763.8125,0.0,310789,0,20210825_125142.bin
8378552,22486,129530.578125,2906260,0,193764.46875,0.0,310792,0,20210825_130142.bin
8379150,23084,129530.828125,2906338,0,193765.328125,0.0,310796,0,20210825_131142.bin
8379748,23682,129531.015625,2906376,0,193765.765625,0.0,310798,0,20210825_132142.bin
8380345,24279,129531.2734375,2906431,0,193766.1875,0.0,310802,0,20210825_133142.bin
8380943,24877,129531.78125,2906510,0,193766.65625,0.0,310807,0,20210825_134142.bin
8381540,25474,129531.78125,2906510,0,193766.65625,0.0,310807,0,20210825_135142.bin
8382138,26072,129531.953125,2906530,0,193770.5625,0.0,310807,0,20210825_140142.bin
8382735,26669,129541.3203125,2906600,0,193784.5625,0.0,310879,0,20210825_141142.bin
8383332,27266,129580.859375,2906814,0,193827.859375,0.0,311087,0,20210825_142142.bin
8383929,27863,129622.734375,2907075,0,193878.859375,0.0,311331,0,20210825_143142.bin
8384526,28460,129664.4296875,2907331,0,193927.203125,0.0,311568,0,20210825_144142.bin
8385123,29057,129691.53125,2907450,0,193952.359375,0.0,311671,0,20210825_145142.bin
8385721,573,129695.671875,2907478,0,193959.15625,0.0,311671,0,20210825_150142.bin
8386258,1110,129695.90625,2907485,0,193962.765625,0.0,311672,0,20210825_151142.bin
8386856,1708,129696.546875,2907532,0,193963.09375,0.0,311675,0,20210825_152142.bin
8387453,2305,129696.546875,2907532,0,193963.09375,0.0,311675,0,20210825_153142.bin
8388051,2903,129697.4140625,2907635,0,193964.03125,0.0,311679,0,20210825_154142.bin
8388649,3501,129697.9453125,2907716,0,193964.921875,0.0,311682,0,20210825_155142.bin
8389246,4098,129699.8515625,2907858,0,193966.515625,0.0,311686,0,20210825_160142.bin
8389843,4695,129705.5625,2908354,0,193971.734375,0.0,311704,0,20210825_161142.bin
8390440,5292,129709.828125,2908927,0,193977.546875,0.0,311728,0,20210825_162142.bin
8391037,5889,129712.4609375,2909495,0,193982.53125,0.0,311759,0,20210825_163142.bin
8391634,6486,129714.1875,2909777,0,193985.4375,0.0,311769,0,20210825_164142.bin
8392231,7083,129745.296875,2909965,0,194024.1875,0.0,311954,0,20210825_165142.bin
8392828,7680,129767.140625,2910118,0,194052.734375,0.0,312105,0,20210825_170142.bin
8393425,8277,129812.7890625,2910379,0,194102.90625,0.0,312357,0,20210825_171142.bin
8394022,8874,129859.671875,2910625,0,194155.921875,0.0,312581,0,20210825_172142.bin
8394618,9470,129887.890625,2910816,0,194191.0625,0.0,312773,0,20210825_173142.bin
8395215,10067,129935.140625,2911081,0,194243.734375,0.0,313010,0,20210825_174142.bin
8395812,10664,129978.9375,2911329,0,194292.75,0.0,313239,0,20210825_175142.bin
8396349,11201,129990.1171875,2911382,0,194304.078125,0.0,313285,0,20210825_180142.bin
8397008,11860,129993.0625,2911501,0,194306.109375,0.0,313321,0,20210825_181142.bin
8397606,12458,129998.0703125,2911714,0,194309.421875,0.0,313385,0,20210825_182142.bin
8398204,13056,129998.4921875,2911735,0,194309.953125,0.0,313392,0,20210825_183142.bin
8398802,13654,129999.8984375,2911750,0,194311.9375,0.0,313408,0,20210825_184142.bin
8399400,14252,130018.796875,2911879,0,194335.46875,0.0,313550,0,20210825_185142.bin
8399997,14849,130065.6796875,2912132,0,194389.21875,0.0,313781,0,20210825_190142.bin
8400594,15446,130104.71875,2912358,0,194435.46875,0.0,313997,0,20210825_191142.bin
8401191,16043,130131.46875,2912527,0,194468.21875,0.0,314162,0,20210825_192142.bin
8401788,16640,130169.5234375,2912737,0,194510.09375,0.0,314358,0,20210825_193142.bin
8402385,17237,130212.3359375,2913001,0,194560.96875,0.0,314603,0,20210825_194142.bin
8402983,17835,130253.125,2913241,0,194608.296875,0.0,314839,0,20210825_195142.bin
8403580,18432,130275.65625,2913353,0,194630.25,0.0,314920,0,20210825_200142.bin
8404177,19029,130275.65625,2913353,0,194630.25,0.0,314920,0,20210825_201142.bin
8404775,19627,130275.65625,2913353,0,194630.25,0.0,314920,0,20210825_202142.bin
8405372,20224,130275.65625,2913353,0,194630.25,0.0,314920,0,20210825_203142.bin
8405970,20822,130275.65625,2913353,0,194630.25,0.0,314920,0,20210825_204142.bin
8406567,21419,130279.71875,2913469,0,194635.65625,0.0,314938,0,20210825_205142.bin
8407165,22017,130280.6875,2913556,0,194638.109375,0.0,314945,0,20210825_210142.bin
8407762,22614,130284.984375,2913700,0,194642.140625,0.0,314958,0,20210825_211142.bin
8408359,23211,130293.375,2914253,0,194657.546875,0.0,315008,0,20210825_212142.bin
8408956,23808,130301.765625,2914806,0,194673.015625,0.0,315057,0,20210825_213142.bin
8409553,24405,130309.3671875,2915364,0,194688.890625,0.0,315100,0,20210825_214142.bin
8410150,25002,130314.8125,2915751,0,194699.8125,0.0,315133,0,20210825_215142.bin
8410747,25599,130323.359375,2916302,0,194715.296875,0.0,315182,0,20210825_220142.bin
8411344,26196,130331.7265625,2916855,0,194730.78125,0.0,315230,0,20210825_221142.bin
8411940,26792,130338.9609375,2917405,0,194746.421875,0.0,315277,0,20210825_222142.bin
8412537,27389,130345.515625,2917842,0,194758.734375,0.0,315312,0,20210825_223142.bin
8413135,27987,130351.234375,2918190,0,194769.078125,0.0,315348,0,20210825_224142.bin
8413733,28585,130359.5546875,2918729,0,194785.640625,0.0,315395,0,20210825_225142.bin
8414331,29183,130368.0703125,2919280,0,194802.46875,0.0,315447,0,20210825_230142.bin
8414929,29781,130377.3125,2919830,0,194819.28125,0.0,315499,0,20210825_231142.bin
8415527,275,130385.578125,2920099,0,194827.328125,0.0,315526,0,20210825_232142.bin
8416124,872,130393.4609375,2920658,0,194844.546875,0.0,315573,0,20210825_233142.bin
8416722,1470,130402.3125,2921208,0,194860.96875,0.0,315625,0,20210825_234142.bin
8417319,2067,130410.3671875,2921740,0,194877.078125,0.0,315673,0,20210825_235142.bin
8417917,2665,130417.71875,2922124,0,194888.609375,0.0,315713,0,20210826_000142.bin
8418515,3263,130425.59375,2922679,0,194905.828125,0.0,315760,0,20210826_001142.bin
8419112,3860,130434.4453125,2923227,0,194922.578125,0.0,315812,0,20210826_002142.bin
8419710,4458,130442.171875,2923712,0,194937.515625,0.0,315858,0,20210826_003142.bin
8420308,5056,130447.4609375,2924022,0,194947.0,0.0,315885,0,20210826_004142.bin
8420906,5654,130456.40625,2924578,0,194963.890625,0.0,315936,0,20210826_005142.bin
8421503,6251,130465.5234375,2925122,0,194980.296875,0.0,315992,0,20210826_010142.bin
8422101,6849,130473.328125,2925678,0,194997.5625,0.0,316038,0,20210826_011142.bin
8422698,7446,130481.375,2926126,0,195011.1875,0.0,316081,0,20210826_012142.bin
8423296,8044,130489.484375,2926678,0,195028.046875,0.0,316132,0,20210826_013142.bin
8423894,8642,130498.7109375,2927211,0,195043.734375,0.0,316186,0,20210826_014142.bin
8424491,9239,130506.4375,2927770,0,195060.984375,0.0,316232,0,20210826_015142.bin
8425089,9837,130514.1171875,2928184,0,195073.34375,0.0,316274,0,20210826_020142.bin
8425687,10435,130521.9921875,2928741,0,195090.5625,0.0,316321,0,20210826_021142.bin
8426284,11032,130530.8984375,2929291,0,195107.171875,0.0,316374,0,20210826_022142.bin
8426882,11630,130539.8671875,2929845,0,195124.140625,0.0,316424,0,20210826_023142.bin
8427480,12228,130547.4765625,2930296,0,195137.546875,0.0,316470,0,20210826_024142.bin
8428077,12825,130555.8046875,2930851,0,195154.6875,0.0,316517,0,20210826_025142.bin
8428675,13423,130564.4453125,2931399,0,195171.390625,0.0,316570,0,20210826_030142.bin
8429273,14021,130573.5546875,2931953,0,195188.1875,0.0,316621,0,20210826_031142.bin
8429870,14618,130580.9609375,2932407,0,195201.984375,0.0,316665,0,20210826_032142.bin
8430468,15216,130589.8203125,2932959,0,195218.9375,0.0,316714,0,20210826_033142.bin
